fecha_hora,tipo_resultado,tipo_animal,raza,color,edad_en_dias,esterilizado,sexo
2015-05-24 17:58:00,Adoption,Dog,Whippet Mix,Fawn,1095,Si,Macho
2015-05-08 17:01:00,Transfer,Cat,Domestic Shorthair Mix,Black,7,Desconocido,Desconocido
2017-08-29 17:25:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2016-08-19 09:04:00,Transfer,Cat,Domestic Shorthair Mix,Black,30,Desconocido,Desconocido
2017-05-26 16:17:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,60,Si,Macho
2016-06-05 13:25:00,Adoption,Dog,Plott Hound Mix,Brown Brindle/White,180,Si,Macho
2015-05-11 18:43:00,Return to Owner,Dog,Shih Tzu Mix,White/Gray,2920,Si,Hembra
2017-09-06 12:49:00,Adoption,Dog,Labrador Retriever Mix,Black/White,3285,Si,Macho
2015-09-20 18:33:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,240,Si,Macho
2017-09-08 10:54:00,Adoption,Cat,Domestic Shorthair Mix,White/Blue,60,Si,Macho
2016-02-27 17:49:00,Adoption,Dog,Dachshund Wirehair Mix,Tan/White,365,Si,Hembra
2016-09-26 18:03:00,Adoption,Cat,Domestic Medium Hair Mix,White/Brown Tabby,30,Si,Macho
2017-09-13 00:00:00,Return to Owner,Dog,Border Collie Mix,Black/White,730,No,Hembra
2017-05-19 18:02:00,Adoption,Dog,German Shepherd Mix,Brown/Black,365,Si,Hembra
2015-06-03 18:37:00,Transfer,Other,Rabbit Sh,White/Black,730,Desconocido,Desconocido
2017-07-11 18:02:00,Transfer,Cat,Domestic Shorthair Mix,Tortie/Black,365,No,Hembra
2015-10-06 13:35:00,Return to Owner,Cat,Domestic Shorthair Mix,Tortie,730,Si,Hembra
2017-08-16 00:00:00,Transfer,Cat,Domestic Longhair Mix,Brown Tabby,90,Si,Hembra
2015-05-10 16:08:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan,2920,Si,Hembra
2015-11-10 16:59:00,Return to Owner,Dog,Border Collie Mix,Black/White,2190,Si,Hembra
2017-09-30 17:18:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/Black,1095,Si,Macho
2016-07-27 18:39:00,Adoption,Dog,Chihuahua Shorthair Mix,Black/Brown,120,Si,Hembra
2016-05-25 18:16:00,Euthanasia,Dog,Akbash Mix,White,365,Si,Macho
2016-05-23 15:40:00,Transfer,Dog,Rat Terrier Mix,White/Tan,2190,No,Hembra
2016-10-07 11:33:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle/White,1460,Si,Macho
2016-02-17 17:04:00,Return to Owner,Dog,Basset Hound Mix,Tricolor,365,Si,Macho
2016-09-12 16:42:00,Transfer,Dog,American Bulldog Mix,Fawn/White,730,No,Hembra
2017-08-03 17:29:00,Adoption,Cat,Siamese Mix,Tortie Point/White,365,Si,Hembra
2015-08-22 12:12:00,Transfer,Dog,Dachshund,Red,730,No,Hembra
2017-12-15 13:26:00,Adoption,Dog,Weimaraner Mix,Brown/Brown,730,Si,Macho
2017-04-09 18:06:00,Adoption,Dog,Labrador Retriever,Yellow,60,Si,Macho
2017-08-03 13:52:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,6,Desconocido,Desconocido
2016-11-10 00:00:00,Transfer,Cat,Siamese Mix,Tortie Point,1095,No,Hembra
2016-05-20 19:05:00,Adoption,Dog,German Shorthair Pointer Mix,White/Red Merle,150,Si,Hembra
2016-08-15 00:00:00,Transfer,Dog,Chihuahua Shorthair Mix,Brown/White,365,No,Hembra
2017-11-19 14:40:00,Adoption,Dog,Anatol Shepherd Mix,Brown/Tricolor,240,Si,Hembra
2017-07-17 17:18:00,Adoption,Cat,Domestic Shorthair Mix,Lynx Point,90,Si,Macho
2017-04-24 16:29:00,Adoption,Cat,Domestic Shorthair Mix,Calico,300,Si,Hembra
2015-05-23 19:15:00,Adoption,Dog,Yorkshire Terrier Mix,Brown/Black,730,Si,Macho
2015-05-16 18:45:00,Return to Owner,Cat,Ragdoll Mix,Lynx Point,60,Si,Macho
2017-01-11 15:50:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,60,Si,Hembra
2017-03-04 21:17:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,730,Si,Macho
2016-09-08 18:39:00,Adoption,Dog,Dachshund Mix,White/Black,1095,Si,Macho
2015-11-09 17:00:00,Return to Owner,Dog,Pit Bull Mix,White/Brown,1460,Si,Macho
2016-08-29 14:26:00,Return to Owner,Dog,Yorkshire Terrier Mix,Tricolor,365,No,Hembra
2015-08-22 11:39:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,14,No,Hembra
2017-06-10 15:25:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Hembra
2016-06-28 16:14:00,Adoption,Cat,Domestic Longhair Mix,Blue/White,60,Si,Hembra
2017-03-01 17:38:00,Return to Owner,Dog,Cairn Terrier Mix,Tan,1460,Si,Hembra
2017-06-07 16:37:00,Adoption,Cat,Siamese Mix,Lynx Point,1460,Si,Macho
2017-02-23 09:48:00,Return to Owner,Cat,Himalayan Mix,White,2190,Si,Hembra
2016-05-31 12:29:00,Transfer,Dog,Chihuahua Shorthair/Jack Russell Terrier,Tan/White,365,Si,Macho
2017-06-08 15:50:00,Return to Owner,Dog,Whippet Mix,Tan/White,365,Si,Hembra
2017-01-14 18:07:00,Transfer,Dog,Labrador Retriever Mix,Black/Black,14,No,Hembra
2015-05-13 17:22:00,Return to Owner,Dog,Pit Bull Mix,White/Tan,1095,Si,Macho
2016-11-16 11:38:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Brown,1095,Si,Macho
2016-06-11 15:21:00,Transfer,Cat,Domestic Shorthair Mix,White/Blue,2920,Si,Hembra
2016-11-18 12:22:00,Return to Owner,Dog,Pug/Chihuahua Shorthair,White/Brown Brindle,1825,Si,Macho
2015-07-28 11:40:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,No,Hembra
2017-12-03 17:45:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,90,Si,Macho
2015-09-21 18:20:00,Adoption,Dog,Havanese Mix,White/Tan,730,Si,Macho
2016-08-14 17:24:00,Euthanasia,Cat,Domestic Shorthair Mix,Orange Tabby,730,No,Macho
2017-11-26 09:46:00,Transfer,Dog,German Shepherd Mix,Black/Tan,7,Desconocido,Desconocido
2015-08-23 11:12:00,Euthanasia,Other,Armadillo,Brown,365,Desconocido,Desconocido
2017-11-06 16:26:00,Adoption,Cat,Domestic Shorthair Mix,Torbie/White,60,Si,Hembra
2016-07-09 13:01:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,3285,Si,Macho
2017-10-06 17:14:00,Adoption,Cat,Domestic Shorthair Mix,White/Blue,365,Si,Hembra
2016-04-06 14:29:00,Adoption,Dog,Australian Cattle Dog/Boxer,Black/White,60,Si,Hembra
2017-10-04 17:13:00,Return to Owner,Dog,Airedale Terrier Mix,Brown/Black,730,No,Hembra
2015-09-01 15:52:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Macho
2015-10-12 14:26:00,Transfer,Dog,Great Pyrenees Mix,White,365,Si,Macho
2016-01-30 18:18:00,Adoption,Dog,Black Mouth Cur Mix,Brown,365,Si,Hembra
2016-07-26 09:46:00,Adoption,Cat,Siamese Mix,Lynx Point/White,60,Si,Macho
2017-01-10 18:07:00,Adoption,Dog,German Shepherd Mix,Black/Tan,240,Si,Hembra
2016-08-05 12:15:00,Adoption,Dog,Chinese Sharpei/Chow Chow,Red,365,Si,Macho
2016-12-10 13:47:00,Transfer,Dog,Labrador Retriever Mix,Black,28,No,Hembra
2016-05-03 19:05:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Macho
2017-09-06 17:08:00,Return to Owner,Dog,Staffordshire/Boxer,Black/White,2190,Si,Macho
2017-09-26 08:18:00,Euthanasia,Other,Bat,Brown,180,Desconocido,Desconocido
2015-09-30 12:06:00,Return to Owner,Cat,Domestic Shorthair Mix,Black,365,Si,Hembra
2017-10-29 17:25:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Hembra
2017-12-21 13:26:00,Transfer,Cat,Domestic Shorthair Mix,Blue,120,Si,Hembra
2017-07-28 22:36:00,Adoption,Dog,Labrador Retriever Mix,White/Brown,60,Si,Macho
2017-02-28 12:26:00,Adoption,Dog,Siberian Husky Mix,Tan,30,No,Hembra
2016-06-23 00:00:00,Return to Owner,Dog,Labrador Retriever Mix,Black/White,180,Si,Hembra
2017-09-25 16:44:00,Return to Owner,Dog,Doberman Pinsch Mix,Black/Tan,365,No,Macho
2017-09-28 18:45:00,Transfer,Cat,American Shorthair Mix,Black/White,120,No,Macho
2017-11-25 13:26:00,Adoption,Dog,Queensland Heeler Mix,White,1460,Si,Hembra
2016-04-02 16:24:00,Transfer,Dog,Dutch Shepherd Mix,Black Brindle,1095,Si,Macho
2017-01-10 19:11:00,Return to Owner,Dog,Beagle/Australian Cattle Dog,Tan/White,365,No,Hembra
2016-05-05 15:16:00,Return to Owner,Dog,Doberman Pinsch Mix,Black/Tan,2920,Si,Macho
2017-12-20 07:49:00,Adoption,Cat,Domestic Medium Hair Mix,Black,60,Si,Hembra
2017-05-01 11:12:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,365,Si,Hembra
2017-02-26 18:43:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,150,Si,Hembra
2017-04-23 17:48:00,Adoption,Dog,Miniature Poodle Mix,White,3650,Si,Macho
2017-02-10 16:21:00,Adoption,Dog,Akita Mix,Brown Brindle,730,Si,Macho
2016-12-15 19:09:00,Adoption,Dog,Boxer Mix,Brown/White,3650,Si,Hembra
2017-02-04 12:02:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Hembra
2017-03-27 17:04:00,Adoption,Dog,Rhod Ridgeback/Labrador Retriever,Red/Black,180,Si,Macho
2016-07-08 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,90,Si,Hembra
2015-09-29 11:25:00,Return to Owner,Dog,Rottweiler Mix,Black/Brown,3285,Si,Macho
2016-07-03 18:30:00,Adoption,Dog,Pit Bull Mix,Tan/White,1095,Si,Macho
2015-11-23 15:24:00,Return to Owner,Dog,Labrador Retriever Mix,Black,2190,Si,Hembra
2016-06-16 09:00:00,Transfer,Cat,Siamese Mix,Seal Point,1095,Si,Macho
2017-06-19 16:50:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,No,Macho
2015-09-30 18:09:00,Adoption,Dog,Pit Bull Mix,Black/White,365,Si,Macho
2016-12-04 14:44:00,Adoption,Dog,Rhod Ridgeback Mix,Brown Brindle,240,Si,Hembra
2016-11-17 17:17:00,Return to Owner,Dog,Labrador Retriever Mix,Chocolate,270,No,Macho
2016-09-05 16:54:00,Transfer,Cat,Manx Mix,Blue Tabby,30,No,Hembra
2016-07-13 08:53:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/Black,730,Si,Macho
2017-12-01 16:31:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,60,Si,Macho
2015-12-26 16:54:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black/White,210,Si,Hembra
2015-05-23 17:59:00,Adoption,Cat,Domestic Shorthair Mix,Silver Tabby/White,30,Si,Macho
2015-05-08 16:42:00,Adoption,Dog,Jack Russell Terrier/Chihuahua Shorthair,Tan,730,Si,Hembra
2016-03-14 17:14:00,Euthanasia,Other,Bat,Brown,730,Desconocido,Desconocido
2015-08-22 15:42:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,7,Desconocido,Desconocido
2017-06-02 15:10:00,Adoption,Dog,Black Mouth Cur Mix,Tan/White,120,Si,Hembra
2016-07-21 15:00:00,Transfer,Dog,Pit Bull Mix,Blue/White,90,Desconocido,Desconocido
2017-11-15 18:39:00,Return to Owner,Dog,Pit Bull Mix,Brown/White,730,Si,Macho
2015-11-01 09:00:00,Transfer,Cat,Siamese Mix,Lynx Point/White,365,No,Hembra
2017-11-02 13:50:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black Brindle/White,150,No,Hembra
2016-08-10 17:22:00,Transfer,Dog,Schnauzer Giant Mix,Tan,150,No,Hembra
2017-07-04 10:58:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby/White,365,No,Hembra
2016-02-22 12:21:00,Return to Owner,Dog,American Staffordshire Terrier Mix,Brown Brindle/White,1095,Si,Macho
2016-09-11 14:04:00,Adoption,Dog,Labrador Retriever Mix,Brown,365,Si,Macho
2016-11-08 18:10:00,Adoption,Dog,Cairn Terrier Mix,Brown,730,Si,Hembra
2017-08-22 12:25:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,730,Si,Macho
2017-06-21 15:51:00,Transfer,Dog,Miniature Poodle/Yorkshire Terrier,Black/Tan,365,No,Hembra
2015-06-07 18:32:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2016-02-08 15:08:00,Adoption,Dog,Pit Bull Mix,Blue/White,365,Si,Macho
2016-02-02 15:22:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby/White,120,Si,Hembra
2017-02-27 13:09:00,Transfer,Dog,Smooth Fox Terrier Mix,Tricolor,365,Si,Macho
2017-08-23 18:14:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,365,Si,Hembra
2016-07-19 20:01:00,Transfer,Cat,Domestic Shorthair Mix,Calico,14,No,Hembra
2017-02-11 15:11:00,Adoption,Other,English Spot,White/Brown,365,Si,Hembra
2017-11-18 19:07:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,120,No,Hembra
2015-05-08 12:01:00,Transfer,Cat,Domestic Longhair Mix,Black Tabby/White,7,Desconocido,Desconocido
2017-01-31 12:27:00,Transfer,Cat,Domestic Shorthair Mix,Calico,2920,No,Hembra
2017-06-27 12:02:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2015-07-10 17:32:00,Return to Owner,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Hembra
2016-03-17 09:12:00,Euthanasia,Other,Bat,Brown,365,Desconocido,Desconocido
2015-10-31 07:48:00,Adoption,Cat,Domestic Longhair Mix,Black/White,90,Si,Hembra
2015-05-31 18:24:00,Adoption,Dog,Pit Bull Mix,Black/White,730,Si,Hembra
2017-11-01 18:12:00,Rto-Adopt,Cat,Domestic Shorthair Mix,Brown Tabby/White,210,Si,Macho
2017-09-05 00:00:00,Transfer,Cat,Domestic Shorthair Mix,White/Brown,730,Si,Macho
2016-10-28 13:22:00,Return to Owner,Dog,Labrador Retriever Mix,Brown/White,4015,Si,Macho
2017-05-16 10:41:00,Euthanasia,Cat,Domestic Medium Hair Mix,Brown/Buff,2920,Si,Macho
2015-11-18 17:07:00,Adoption,Dog,Chihuahua Shorthair Mix,Tricolor,120,Si,Macho
2016-02-27 18:31:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,730,No,Hembra
2015-07-09 18:23:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan,5475,No,Macho
2015-04-12 18:11:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Macho
2016-05-29 11:34:00,Adoption,Dog,Black Mouth Cur,Brown/Black,330,Si,Macho
2015-12-20 15:13:00,Return to Owner,Dog,Labrador Retriever Mix,White/Brown,365,Si,Macho
2015-05-15 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Cream Tabby,730,No,Macho
2015-05-23 15:33:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black/White,210,Si,Hembra
2017-03-26 16:14:00,Euthanasia,Other,Bat,Brown,150,Desconocido,Desconocido
2016-06-26 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Blue,730,No,Macho
2015-09-11 00:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,14,No,Macho
2016-07-28 14:41:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,5,Desconocido,Desconocido
2015-12-22 00:00:00,Transfer,Dog,Australian Cattle Dog Mix,Tan/White,730,Si,Hembra
2017-05-28 15:33:00,Return to Owner,Dog,Basenji,Red/White,4015,Si,Hembra
2015-07-27 17:11:00,Adoption,Dog,Labrador Retriever Mix,Brown,180,Si,Hembra
2016-05-29 16:48:00,Transfer,Cat,Domestic Longhair Mix,Brown Tabby,21,No,Macho
2017-07-04 16:18:00,Transfer,Cat,Domestic Shorthair Mix,Black,7,No,Macho
2017-06-06 11:16:00,Adoption,Dog,Jack Russell Terrier Mix,Brown/White,60,Si,Macho
2017-07-01 17:26:00,Transfer,Dog,Lhasa Apso/Pekingese,Brown/White,1825,No,Macho
2017-07-11 18:03:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,21,No,Macho
2017-12-02 17:23:00,Return to Owner,Dog,Miniature Poodle,White,2190,No,Hembra
2017-10-28 18:04:00,Adoption,Cat,Domestic Longhair Mix,Black/Black,4380,Si,Macho
2017-10-21 12:02:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan/White,2920,Si,Macho
2017-10-14 12:04:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tricolor,1460,Si,Macho
2016-01-10 18:32:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/White,365,Si,Macho
2015-11-29 14:03:00,Transfer,Cat,Domestic Shorthair Mix,Black,730,Si,Macho
2015-10-13 14:10:00,Adoption,Cat,Domestic Shorthair Mix,Calico,1825,Si,Hembra
2016-07-21 17:24:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,365,Si,Hembra
2015-07-08 18:22:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Hembra
2017-07-03 15:05:00,Transfer,Dog,Pekingese,Black/White,1825,No,Hembra
2017-12-23 18:58:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Macho
2015-04-07 13:07:00,Adoption,Dog,Labrador Retriever/Flat Coat Retriever,Black/Brown,730,Si,Macho
2016-04-03 18:33:00,Adoption,Dog,Shih Tzu Mix,White,30,Si,Macho
2017-07-06 18:51:00,Transfer,Cat,Domestic Medium Hair Mix,Black/White,365,No,Hembra
2017-05-23 18:25:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Hembra
2015-06-19 13:45:00,Transfer,Dog,American Staffordshire Terrier,Black/White,7,No,Macho
2016-11-10 12:41:00,Adoption,Dog,Staffordshire Mix,Black/White,365,Si,Hembra
2015-10-25 18:52:00,Adoption,Cat,Domestic Medium Hair Mix,Brown Tabby,150,Si,Macho
2017-07-20 12:01:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tan,2920,Si,Hembra
2017-09-09 18:57:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan/Black,90,Si,Hembra
2017-04-22 12:40:00,Return to Owner,Dog,Pit Bull Mix,White,3650,Si,Hembra
2016-10-23 16:29:00,Adoption,Cat,Domestic Shorthair Mix,White/Brown,90,Si,Macho
2017-03-21 13:12:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,30,No,Macho
2016-01-27 00:00:00,Transfer,Livestock,Pig Mix,White,365,No,Macho
2017-07-10 09:10:00,Euthanasia,Other,Bat,Red,150,Desconocido,Desconocido
2015-04-21 14:37:00,Transfer,Cat,Domestic Medium Hair Mix,White/Orange,14,Desconocido,Desconocido
2017-10-08 09:36:00,Return to Owner,Dog,Rat Terrier Mix,White/Black,2555,Si,Macho
2016-08-25 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,365,Si,Hembra
2017-04-13 09:32:00,Adoption,Dog,Pit Bull Mix,Brown/White,2555,Si,Macho
2016-09-17 11:36:00,Return to Owner,Dog,Labrador Retriever Mix,Chocolate,365,Si,Macho
2017-12-13 14:14:00,Return to Owner,Cat,Domestic Shorthair Mix,Brown Tabby,3650,Si,Hembra
2015-08-27 09:00:00,Transfer,Cat,Domestic Shorthair Mix,White,730,Desconocido,Desconocido
2016-10-23 17:32:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tan/White,1825,No,Hembra
2016-07-01 00:00:00,Adoption,Cat,Domestic Medium Hair Mix,Calico,60,Si,Hembra
2016-10-08 17:32:00,Adoption,Cat,Domestic Longhair Mix,Brown Tabby/White,730,Si,Hembra
2015-04-06 14:05:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,365,Si,Hembra
2016-07-14 08:24:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2016-11-20 14:52:00,Return to Owner,Dog,Cocker Spaniel Mix,Black,3285,Si,Macho
2017-01-21 11:53:00,Return to Owner,Dog,Siberian Husky Mix,Black/Tricolor,1095,Si,Macho
2016-12-10 16:54:00,Adoption,Dog,Dachshund Mix,Black/White,365,Si,Macho
2017-10-06 14:52:00,Return to Owner,Dog,Shetland Sheepdog,White/Tan,2190,Si,Macho
2016-12-27 14:06:00,Adoption,Dog,Great Dane Mix,Black/White,365,Si,Hembra
2017-03-14 19:01:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2016-11-17 08:14:00,Euthanasia,Other,Skunk Mix,Black/White,730,Desconocido,Desconocido
2015-07-06 11:33:00,Euthanasia,Dog,Labrador Retriever Mix,Yellow,180,No,Hembra
2016-10-31 11:12:00,Return to Owner,Dog,Labrador Retriever Mix,White,2920,Si,Macho
2015-10-19 17:35:00,Adoption,Dog,Queensland Heeler Mix,Black/Blue Tick,240,Si,Macho
2015-12-17 12:22:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,730,Si,Macho
2017-09-27 16:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,No,Macho
2015-07-05 14:21:00,Return to Owner,Dog,Siberian Husky,Black/White,270,No,Macho
2016-04-11 12:00:00,Transfer,Dog,Shih Tzu Mix,Cream,4015,Si,Hembra
2015-04-11 17:39:00,Transfer,Cat,Domestic Shorthair Mix,Blue,2,No,Macho
2017-06-12 17:22:00,Adoption,Dog,Anatol Shepherd Mix,Brown/Tricolor,90,Si,Hembra
2017-01-08 18:30:00,Adoption,Dog,Labrador Retriever/Dachshund,Black/White,90,Si,Hembra
2015-11-22 12:30:00,Adoption,Cat,Domestic Medium Hair Mix,Blue Smoke,60,Si,Macho
2016-06-01 16:13:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,1460,Si,Macho
2017-04-16 12:16:00,Euthanasia,Other,Raccoon,Brown,150,Desconocido,Desconocido
2017-02-17 12:41:00,Return to Owner,Dog,Maltese/Toy Poodle,Black,1095,No,Hembra
2017-12-22 16:57:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Hembra
2017-05-03 17:48:00,Adoption,Dog,Labrador Retriever Mix,Black/White,90,Si,Hembra
2015-05-05 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,365,Desconocido,Desconocido
2017-05-25 17:28:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,2555,Si,Macho
2017-01-24 13:30:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,60,Si,Macho
2017-08-05 13:01:00,Return to Owner,Dog,Labrador Retriever Mix,Black,3650,No,Hembra
2016-10-26 14:12:00,Transfer,Dog,Pit Bull Mix,Blue/White,730,No,Hembra
2016-08-24 11:42:00,Adoption,Dog,Toy Poodle Mix,Cream,60,Si,Hembra
2016-10-25 12:20:00,Return to Owner,Dog,Pit Bull Mix,White/Tan,1825,Si,Hembra
2017-02-19 09:47:00,Euthanasia,Cat,Domestic Shorthair Mix,Black,365,Desconocido,Desconocido
2016-12-13 12:15:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,1825,Si,Macho
2017-11-03 13:01:00,Transfer,Dog,Anatol Shepherd,Tan/Tan,2190,No,Hembra
2017-01-08 12:52:00,Adoption,Dog,Labrador Retriever Mix,Yellow,3285,Si,Macho
2016-04-11 18:43:00,Return to Owner,Dog,Labrador Retriever Mix,Black/White,270,Si,Macho
2016-03-19 15:43:00,Transfer,Dog,Pit Bull/Australian Cattle Dog,Black/White,240,No,Macho
2016-01-21 13:12:00,Adoption,Dog,German Shepherd Mix,Brown/Black,2920,Si,Hembra
2017-08-24 12:35:00,Return to Owner,Dog,Rat Terrier,Tricolor,3650,Si,Macho
2017-12-11 17:54:00,Adoption,Dog,German Shepherd/Black Mouth Cur,Tan/Black,120,Si,Hembra
2016-06-06 16:19:00,Return to Owner,Dog,Yorkshire Terrier/Toy Poodle,Gray,3650,No,Macho
2015-07-19 18:40:00,Adoption,Cat,Domestic Shorthair Mix,Tortie,90,Si,Hembra
2017-12-03 13:09:00,Transfer,Dog,Labrador Retriever Mix,Black/White,365,No,Hembra
2016-10-18 10:47:00,Euthanasia,Dog,Pit Bull Mix,Brown Brindle/White,120,No,Hembra
2016-03-04 12:35:00,Adoption,Dog,Pit Bull Mix,Brown Merle/White,730,Si,Hembra
2015-05-26 17:15:00,Transfer,Cat,Domestic Shorthair Mix,Lynx Point,30,No,Hembra
2015-11-19 18:56:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Chocolate/White,1825,Si,Hembra
2015-06-16 17:15:00,Adoption,Dog,Chihuahua Shorthair Mix,White/Black,730,Si,Hembra
2015-12-11 17:25:00,Adoption,Cat,Domestic Medium Hair Mix,Calico,730,Si,Hembra
2016-12-31 15:49:00,Adoption,Dog,Mastiff/Boxer,Brown/White,730,Si,Hembra
2017-05-21 18:28:00,Euthanasia,Other,Opossum,Pink,6,Desconocido,Desconocido
2017-07-12 11:37:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2015-06-23 18:06:00,Adoption,Dog,Labrador Retriever Mix,Tan/White,120,No,Hembra
2015-05-24 12:05:00,Adoption,Dog,Labrador Retriever Mix,Black/White,60,Si,Macho
2015-06-27 11:16:00,Adoption,Dog,Dachshund Wirehair/Chihuahua Shorthair,Cream/Tan,1460,Si,Macho
2017-01-25 10:04:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,90,Si,Hembra
2017-08-04 17:42:00,Adoption,Dog,Staffordshire Mix,Blue/White,730,Si,Hembra
2017-08-08 17:33:00,Adoption,Dog,Labrador Retriever Mix,Tan/White,60,Si,Macho
2015-06-01 18:41:00,Return to Owner,Dog,Labrador Retriever/Great Pyrenees,White,365,Si,Hembra
2016-06-07 18:55:00,Return to Owner,Dog,Parson Russell Terrier Mix,White/Black,5110,Si,Hembra
2016-06-24 11:46:00,Return to Owner,Cat,Domestic Shorthair Mix,Blue,365,No,Hembra
2015-12-04 12:57:00,Adoption,Cat,Siamese Mix,Lynx Point,150,Si,Macho
2017-01-19 16:38:00,Disposal,Other,Bat Mix,Brown/Black,730,Desconocido,Desconocido
2017-12-06 13:44:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle/White,730,No,Hembra
2015-11-18 18:55:00,Return to Owner,Dog,Dachshund/Whippet,White/Black,1460,Si,Macho
2017-03-05 19:08:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Hembra
2015-08-25 15:03:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,30,No,Hembra
2016-06-30 13:25:00,Adoption,Cat,Domestic Shorthair Mix,Black,30,No,Macho
2015-11-19 13:23:00,Return to Owner,Dog,Boston Terrier Mix,Black/White,4380,Si,Macho
2017-01-24 18:15:00,Adoption,Dog,German Shepherd Mix,Brown/Black,1095,Si,Macho
2016-10-06 15:05:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,1095,Si,Hembra
2017-11-10 19:13:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,300,No,Macho
2017-10-24 07:46:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
